,xdata,Q,Qm,Wstart,Ctot,P,Ep,Ea
146,146,0.26,0.5847035984919046,0.0,0.0,7.602,5.09675,2.2493858705637164
147,147,0.3,0.6014623414494034,0.0,0.0,0.6516000000000001,4.65682,1.939457442742626
148,148,0.13,0.3788659070553415,0.0,0.0,0.0,4.87142,1.1207386977592195
149,149,0.11,0.515423990486239,0.0,0.0,20.67744,4.699739999999999,3.4437991707812925
150,150,0.26,1.0254867342622636,0.0,0.0,8.81832,4.46368,2.277335356430814
151,151,1.1,2.988854039167885,0.0,0.0,86.32614,3.71258,4.266041518233477
152,152,4.57,6.631187505157138,400.0,2.262701900794299,27.008820000000004,3.3799499999999996,3.5046637068703603
153,153,2.6,8.672230959608838,0.0,0.0,49.727940000000004,3.59455,3.8740661475952
154,154,2.78,9.244213256765912,0.0,0.0,1.27062,4.63536,4.3020059896709295
155,155,1.56,5.989048126700362,0.0,0.0,4.734960000000001,4.63536,4.242911375281364
156,156,1.07,3.8875736265413003,0.0,0.0,2.21544,4.184699999999999,3.713900671870692
157,157,1.53,3.32946121827855,0.0,0.0,22.121820000000003,3.85207,3.65017692151527
158,158,2.41,4.014093334574751,0.0,0.0,11.5116,3.80915,3.5173756831178364
159,159,1.79,4.262188353686338,0.0,0.0,21.78516,4.399299999999999,4.219679722395358
160,160,2.36,4.57326780767849,0.0,0.0,9.27444,4.23835,3.903874027745845
161,161,4.03,5.005524808649341,0.0,0.0,35.82714000000001,3.17608,3.214411810604913
162,162,8.23,6.785490758233826,0.0,0.0,25.705620000000003,3.5087099999999998,3.513943272966634
163,163,5.07,7.257819504938984,0.0,0.0,21.07926,4.02375,3.979309294217022
164,164,11.87,8.590398569852631,0.0,0.0,54.21312,4.313459999999999,4.731639881994446
165,165,17.07,12.336172865790795,0.0,0.0,58.04670000000001,4.06667,4.551530065946961
166,166,24.23,15.80572811983366,0.0,0.0,65.25774000000001,3.7876899999999996,4.336373171629612
167,167,28.48,18.52255460466882,0.0,0.0,62.37984,2.9829399999999997,3.4004219280054837
168,168,30.61,20.458595935625326,0.0,0.0,69.79722,3.36922,3.9206414194784043
169,169,22.78,20.710082110062753,0.0,0.0,37.49958,3.58382,3.840557307666513
170,170,20.85,20.605172323154076,0.0,0.0,89.89908000000001,3.94864,4.8320337994648455
171,171,28.13,20.870577240096672,0.0,0.0,8.2536,3.90572,3.8902557153598583
172,172,17.31,15.8605152073008,0.0,0.0,40.54038,3.44433,3.6989950951992587
173,173,21.65,16.139528357939554,0.0,0.0,61.152660000000004,3.33703,3.792669990644794
174,174,23.81,17.697711274837253,0.0,0.0,43.38570000000001,3.5623599999999995,3.876018184031857
175,175,37.66,17.188840970217267,0.0,0.0,41.33316000000001,3.6052799999999996,3.887611400829845
176,176,46.3,16.557132734279122,0.0,0.0,42.23454,3.61601,3.904896154475355
177,177,44.71,15.27361192282083,0.0,0.0,21.98064,3.61601,3.683642188954556
178,178,38.51,12.461008104928046,0.0,0.0,15.823020000000001,3.99156,3.959786302761471
179,179,25.43,9.774333257698837,0.0,0.0,8.76402,4.45295,4.270433221810881
180,180,15.4,7.225610840291818,0.0,0.0,1.07514,4.34565,3.9845730289288395
181,181,11.47,5.2222196039230075,0.0,0.0,4.387440000000001,3.9701,3.6031354720722244
182,182,9.68,4.46712077409874,0.0,0.0,8.99208,3.8949899999999995,3.553734813919272
183,183,26.92,8.842365789405914,0.0,0.0,117.87444000000002,3.7876899999999996,5.055574828630398
184,184,40.37,20.916567548141543,0.0,0.0,115.61556,3.9808299999999996,4.995973025578804
185,185,44.78,28.468955276928373,0.0,0.0,73.19640000000001,3.72331,4.290409900650813
186,186,42.07,26.648686123855803,0.0,0.0,43.72236,4.399299999999999,4.90899261537526
187,187,38.84,22.285923385910387,0.0,0.0,29.832420000000003,3.70185,3.8574268622767773
188,188,29.72,17.318735260980347,0.0,0.0,13.4121,3.81988,3.7737825739808786
189,189,21.16,13.039587852864372,0.0,0.0,16.2357,3.41214,3.3638059398086027
190,190,17.26,10.949667985101636,0.0,0.0,21.405060000000002,3.12243,3.118457168606335
191,191,26.13,10.977437157066937,0.0,0.0,36.924,3.62674,3.8127092294517677
192,192,21.83,11.914225940769382,0.0,0.0,26.335500000000003,3.71258,3.8020685944706556
193,193,21.37,11.561563303779696,0.0,0.0,22.436760000000003,3.7554999999999996,3.7883451033407756
194,194,21.17,10.74637399349802,0.0,0.0,18.9507,4.06667,4.040839555814826
195,195,16.64,9.620753608306677,0.0,0.0,12.33696,3.72331,3.5955282910280126
196,196,19.6,8.77737018216442,0.0,0.0,21.35076,3.81988,3.7772561671766858
197,197,22.97,9.804606904538048,0.0,0.0,39.88878,3.53017,3.7179731448327287
198,198,20.67,10.882313053041509,0.0,0.0,14.57412,3.3584899999999998,3.30872251320152
199,199,26.92,11.539996558348165,0.0,0.0,55.47288,2.9507499999999998,3.2746563636206334
200,200,35.31,15.20382341842225,0.0,0.0,53.72442,3.59455,4.005200936050774
201,201,36.27,17.683653953598302,0.0,0.0,51.074580000000005,3.3263,3.6780348498454067
202,202,34.52,17.585390502265458,0.0,0.0,25.347240000000003,3.44433,3.5542221690945794
203,203,29.72,15.153138751331053,0.0,0.0,24.217800000000004,3.8949899999999995,3.979042688035941
204,204,31.22,14.228043379309444,0.0,0.0,41.83272000000001,3.62674,3.885388661713306
205,205,34.36,15.70167902686962,0.0,0.0,51.21576,3.63747,4.0169021121729
206,206,38.5,18.006381235862985,0.0,0.0,58.18788,3.68039,4.149591597573957
207,207,38.53,18.723176598321746,0.0,0.0,29.69124,4.04521,4.227969444621818
208,208,35.43,16.6622937514624,0.0,0.0,29.788980000000002,3.9379099999999996,4.086059987519529
209,209,33.91,14.459505383040199,0.0,0.0,15.06282,4.23835,4.189008352483729
210,210,24.94,11.301281961546037,0.0,0.0,1.9982400000000002,3.7554999999999996,3.506750259564784
211,211,24.06,9.790816446213082,0.0,0.0,36.51132,3.61601,3.7505161299521643
212,212,32.09,12.707425482752253,0.0,0.0,58.06842,3.0902399999999997,3.461158073616728
213,213,45.88,20.471229590017117,0.0,0.0,130.52634,3.9379099999999996,5.259853484838538
214,214,56.59,28.17537597763892,0.0,0.0,52.823040000000006,3.5623599999999995,3.986698940705682
215,215,53.22,25.152810089145095,0.0,0.0,28.55094,3.8306099999999996,4.002126389082805
216,216,40.49,20.425008137731727,0.0,0.0,30.91842,3.33703,3.4853130530848064
217,217,33.14,17.0555568691177,0.0,0.0,17.821260000000002,3.6481999999999997,3.6605022368330378
218,218,25.0,13.765094900131707,0.0,0.0,12.3261,4.08813,3.9961880412631445
219,219,16.96,11.187353434806194,0.0,0.0,10.34958,4.10959,3.941630150327853
220,220,16.09,9.432078866773043,0.0,0.0,9.187560000000001,4.06667,3.8394758356611334
221,221,14.99,8.055133154692053,0.0,0.0,3.6163800000000004,3.9701,3.6293695941694084
222,222,12.52,6.863411286668344,0.0,0.0,5.136780000000001,4.1203199999999995,3.7277655933773954
223,223,12.53,6.120797185423544,0.0,0.0,2.4000600000000003,4.10959,3.6246480768357845
224,224,11.18,5.522120344685624,0.0,0.0,3.32316,4.06667,3.53877960011098
225,225,12.27,5.258273934957882,0.0,0.0,4.85442,4.04521,3.496843814954013
226,226,9.62,5.043030694487882,0.0,0.0,0.80364,4.08813,3.4312046363695905
227,227,9.8,4.9807110842926186,0.0,0.0,10.588500000000002,3.77696,3.272777518681494
228,228,13.21,5.544652837177612,0.0,0.0,11.06634,4.0022899999999995,3.5145754149849138
229,229,10.1,5.850550958870665,0.0,0.0,7.840920000000001,3.66966,3.1985286992038064
230,230,10.05,5.6673789381672535,0.0,0.0,3.9964800000000005,4.334919999999999,3.7099997993401486
231,231,8.51,5.224096249085894,0.0,0.0,2.8670400000000003,3.92718,3.298667342148888
232,232,10.02,4.938841281200465,0.0,0.0,5.5168800000000005,3.9701,3.33924834747868
233,233,9.95,4.841882865638073,0.0,0.0,3.48606,4.32419,3.5828316655717862
234,234,9.04,4.838475887516711,0.0,0.0,9.013800000000002,4.14178,3.4965728757399956
235,235,8.82,4.98535517802588,0.0,0.0,4.5720600000000005,4.41003,3.661002784847519
236,236,8.82,4.896123434502535,0.0,0.0,6.85266,4.184699999999999,3.487604633726329
237,237,8.16,4.746821319797294,0.0,0.0,1.33578,4.52806,3.661031477877673
238,238,7.86,4.432536111111833,0.0,0.0,4.64808,4.47441,3.6167277591895415
239,239,6.55,4.240072440975343,0.0,0.0,0.0,4.25981,2.233151634413727
240,240,5.95,3.869899126064669,0.0,0.0,0.33666,4.27054,3.2969462172876125
241,241,5.42,3.613383692025676,0.0,0.0,0.17376000000000003,4.44222,3.3522285373290677
242,242,5.52,3.4924870550103417,0.0,0.0,3.1276800000000002,4.667549999999999,3.4797610035392577
