,x_fit,Es_fit_ppf,y_utility
9444,44234387023.21697,11.585171336528868,12.71922682028949
9445,44237359593.88014,11.584484089484159,12.71899628739275
9446,44240332164.543304,11.58379677681468,12.718765774164288
9447,44243304735.20648,11.583109398520428,12.718535280601117
9448,44246277305.869644,11.582421954601408,12.71830480670022
9449,44249249876.53282,11.581734445057613,12.718074352458618
9450,44252222447.195984,11.58104686988905,12.717843917873303
9451,44255195017.85915,11.580359229095713,12.717613502941287
9452,44258167588.52232,11.579671522677607,12.717383107659558
9453,44261140159.18549,11.578983750634727,12.71715273202514
9454,44264112729.84866,11.578295912967079,12.71692237603503
9455,44267085300.51183,11.577608009674659,12.716692039686233
9456,44270057871.175,11.576920040757466,12.71646172297576
9457,44273030441.838165,11.576232006215506,12.716231425900604
9458,44276003012.50134,11.575543906048768,12.716001148457803
9459,44278975583.164505,11.574855740257266,12.715770890644322
9460,44281948153.82768,11.574167508840986,12.7155406524572
9461,44284920724.490845,11.573479211799942,12.715310433893446
9462,44287893295.15402,11.57279084913412,12.715080234950069
9463,44290865865.817184,11.572102420843532,12.714850055624071
9464,44293838436.480354,11.571413926928173,12.714619895912463
9465,44296811007.143524,11.57072536738804,12.714389755812265
9466,44299783577.806694,11.570036742223134,12.714159635320488
9467,44302756148.469864,11.569348051433462,12.713929534434147
9468,44305728719.13303,11.568659295019016,12.713699453150262
9469,44308701289.7962,11.567970472979798,12.713469391465832
9470,44311673860.459366,11.567281585315811,12.713239349377888
9471,44314646431.12254,11.56659263202705,12.713009326883437
9472,44317619001.785706,11.565903613113521,12.712779323979507
9473,44320591572.44888,11.565214528575218,12.712549340663092
9474,44323564143.112045,11.564525378412146,12.712319376931246
9475,44326536713.775215,11.563836162624302,12.712089432780962
9476,44329509284.438385,11.563146881211686,12.711859508209255
9477,44332481855.101555,11.5624575341743,12.711629603213167
9478,44335454425.764725,11.561768121512145,12.711399717789707
9479,44338426996.427895,11.561078643225216,12.711169851935908
9480,44341399567.091064,11.560389099313515,12.710940005648771
9481,44344372137.75423,11.559699489777046,12.710710178925332
9482,44347344708.417404,11.559009814615802,12.710480371762605
9483,44350317279.08057,11.558320073829789,12.71025058415763
9484,44353289849.743744,11.557630267419002,12.710020816107418
9485,44356262420.406906,11.55694039538345,12.70979106760901
9486,44359234991.07008,11.55625045772312,12.709561338659409
9487,44362207561.733246,11.555560454438023,12.709331629255665
9488,44365180132.396416,11.554870385528154,12.7091019393948
9489,44368152703.059586,11.554180250993513,12.708872269073826
9490,44371125273.722755,11.553490050834101,12.708642618289797
9491,44374097844.385925,11.552799785049917,12.708412987039715
9492,44377070415.049095,11.552109453640966,12.708183375320624
9493,44380042985.712265,11.55141905660724,12.707953783129563
9494,44383015556.37543,11.550728593948744,12.707724210463557
9495,44385988127.038605,11.550038065665474,12.707494657319621
9496,44388960697.70177,11.549347471757438,12.707265123694823
9497,44391933268.364944,11.548656812224625,12.707035609586166
9498,44394905839.02811,11.547966087067046,12.706806114990687
9499,44397878409.69128,11.547275296284695,12.706576639905443
9500,44400850980.35445,11.54658443987757,12.706347184327443
9501,44403823551.01762,11.545893517845677,12.706117748253726
9502,44406796121.680786,11.545202530189009,12.705888331681358
9503,44409768692.343956,11.544511476907573,12.705658934607339
9504,44412741263.007126,11.543820358001366,12.705429557028715
9505,44415713833.670296,11.543129173470385,12.705200198942546
9506,44418686404.333466,11.542437923314635,12.704970860345854
9507,44421658974.99663,11.541746607534115,12.70474154123569
9508,44424631545.659805,11.541055226128819,12.704512241609077
9509,44427604116.32297,11.540363779098758,12.704282961463063
9510,44430576686.986145,11.53967226644392,12.704053700794693
9511,44433549257.64931,11.538980688164315,12.703824459601016
9512,44436521828.31248,11.538289044259937,12.70359523787906
9513,44439494398.97565,11.53759733473079,12.70336603562588
9514,44442466969.63882,11.53690555957687,12.703136852838506
9515,44445439540.30199,11.536213718798178,12.70290768951401
9516,44448412110.96516,11.535521812394716,12.702678545649409
9517,44451384681.62833,11.53482984036648,12.70244942124177
9518,44454357252.29149,11.534137802713477,12.702220316288134
9519,44457329822.954666,11.5334456994357,12.701991230785536
9520,44460302393.61783,11.532753530533157,12.701762164731035
9521,44463274964.281006,11.532061296005836,12.701533118121679
9522,44466247534.94417,11.531368995853747,12.70130409095452
9523,44469220105.607346,11.530676630076886,12.701075083226607
9524,44472192676.27051,11.529984198675255,12.700846094934988
9525,44475165246.93368,11.529291701648852,12.700617126076715
9526,44478137817.59685,11.528599138997677,12.700388176648843
9527,44481110388.26002,11.527906510721733,12.700159246648415
9528,44484082958.92319,11.527213816821018,12.699930336072505
9529,44487055529.58636,11.526521057295529,12.69970144491815
9530,44490028100.24953,11.525828232145269,12.699472573182407
9531,44493000670.91269,11.525135341370241,12.699243720862327
9532,44495973241.57587,11.524442384970438,12.699014887954974
9533,44498945812.23903,11.523749362945868,12.698786074457404
9534,44501918382.90221,11.523056275296522,12.698557280366677
9535,44504890953.56537,11.52236312202241,12.698328505679838
9536,44507863524.22854,11.521669903123524,12.698099750393954
9537,44510836094.89171,11.520976618599867,12.697871014506092
9538,44513808665.55488,11.520283268451438,12.697642298013294
9539,44516781236.21805,11.519589852678237,12.69741360091265
9540,44519753806.88122,11.518896371280267,12.697184923201178
9541,44522726377.54439,11.518202824257527,12.696956264875977
9542,44525698948.20755,11.517509211610015,12.696727625934097
9543,44528671518.87073,11.516815533337729,12.69649900637259
9544,44531644089.53389,11.516121789440675,12.696270406188537
9545,44534616660.19707,11.515427979918847,12.69604182537899
9546,44537589230.86023,11.514734104772252,12.69581326394102
9547,44540561801.52341,11.514040164000882,12.695584721871684
9548,44543534372.18657,11.513346157604744,12.695356199168067
9549,44546506942.84974,11.51265208558383,12.69512769582721
9550,44549479513.51291,11.511957947938148,12.694899211846213
9551,44552452084.17608,11.511263744667694,12.694670747222114
9552,44555424654.83925,11.51056947577247,12.694442301951984
9553,44558397225.50242,11.509875141252474,12.694213876032917
9554,44561369796.16559,11.50918074110771,12.69398546946196
9555,44564342366.82875,11.508486275338171,12.693757082236193
9556,44567314937.49193,11.507791743943859,12.69352871435269
9557,44570287508.15509,11.507097146924782,12.693300365808518
9558,44573260078.81827,11.506402484280926,12.693072036600752
9559,44576232649.48143,11.505707756012306,12.692843726726448
9560,44579205220.1446,11.505012962118911,12.692615436182717
9561,44582177790.80777,11.504318102600745,12.692387164966593
9562,44585150361.47094,11.503623177457811,12.692158913075188
9563,44588122932.13411,11.502928186690102,12.691930680505548
9564,44591095502.79728,11.502233130297622,12.691702467254762
9565,44594068073.46045,11.501538008280374,12.69147427331991
9566,44597040644.12361,11.500842820638354,12.691246098698066
9567,44600013214.78679,11.50014756737156,12.69101794338631
9568,44602985785.44995,11.499452248479997,12.690789807381709
9569,44605958356.11313,11.49875686396366,12.690561690681358
9570,44608930926.77629,11.498061413822557,12.690333593282343
9571,44611903497.43947,11.497365898056678,12.690105515181724
9572,44614876068.10263,11.49667031666603,12.689877456376596
9573,44617848638.7658,11.49597466965061,12.689649416864025
9574,44620821209.42897,11.49527895701042,12.689421396641126
9575,44623793780.09214,11.49458317874546,12.689193395704947
9576,44626766350.75531,11.493887334855728,12.688965414052593
9577,44629738921.41848,11.493191425341223,12.688737451681154
9578,44632711492.08165,11.492495450201947,12.688509508587694
9579,44635684062.74481,11.491799409437903,12.688281584769316
9580,44638656633.40799,11.491103303049083,12.68805368022309
9581,44641629204.07115,11.490407131035495,12.687825794946125
9582,44644601774.73433,11.489710893397135,12.687597928935496
9583,44647574345.39749,11.489014590134005,12.687370082188286
9584,44650546916.06066,11.4883182212461,12.687142254701605
9585,44653519486.72383,11.487621786733428,12.686914446472514
9586,44656492057.387,11.486925286595984,12.686686657498125
9587,44659464628.05017,11.486228720833768,12.686458887775526
9588,44662437198.71334,11.48553208944678,12.686231137301796
9589,44665409769.37651,11.484835392435022,12.686003406074047
9590,44668382340.03967,11.484138629798494,12.68577569408936
9591,44671354910.70285,11.483441801537191,12.685548001344818
9592,44674327481.36601,11.48274490765112,12.68532032783754
9593,44677300052.02919,11.482047948140277,12.685092673564604
9594,44680272622.69235,11.481350923004664,12.684865038523107
9595,44683245193.35553,11.480653832244275,12.684637422710145
9596,44686217764.01869,11.479956675859121,12.684409826122817
9597,44689190334.68186,11.479259453849195,12.684182248758233
9598,44692162905.34503,11.478562166214495,12.68395469061347
9599,44695135476.0082,11.477864812955026,12.683727151685632
9600,44698108046.67137,11.477167394070785,12.683499631971829
9601,44701080617.33454,11.476469909561771,12.683272131469153
9602,44704053187.99771,11.475772359427989,12.6830446501747
9603,44707025758.66087,11.475074743669435,12.682817188085583
9604,44709998329.32405,11.474377062286107,12.682589745198884
9605,44712970899.98721,11.473679315278012,12.682362321511727
9606,44715943470.65039,11.472981502645142,12.6821349170212
9607,44718916041.31355,11.472283624387504,12.681907531724422
9608,44721888611.97672,11.471585680505093,12.681680165618479
9609,44724861182.63989,11.470887670997913,12.681452818700487
9610,44727833753.30306,11.470189595865959,12.681225490967556
9611,44730806323.96623,11.469491455109234,12.680998182416781
9612,44733778894.6294,11.468793248727739,12.680770893045274
9613,44736751465.29257,11.468094976721472,12.680543622850156
9614,44739724035.955734,11.467396639090436,12.680316371828498
9615,44742696606.61891,11.466698235834624,12.68008913997745
9616,44745669177.282074,11.465999766954049,12.679861927294082
9617,44748641747.94525,11.465301232448695,12.679634733775542
9618,44751614318.60841,11.464602632318574,12.67940755941892
9619,44754586889.27159,11.463903966563677,12.679180404221336
9620,44757559459.93475,11.463205235184017,12.678953268179884
9621,44760532030.59792,11.46250643817958,12.678726151291704
9622,44763504601.26109,11.461807575550372,12.678499053553878
9623,44766477171.92426,11.461108647296395,12.678271974963545
9624,44769449742.58743,11.460409653417646,12.678044915517814
9625,44772422313.2506,11.459710593914124,12.677817875213792
9626,44775394883.91377,11.459011468785832,12.677590854048596
9627,44778367454.576935,11.458312278032771,12.67736385201935
9628,44781340025.24011,11.457613021654936,12.677136869123157
9629,44784312595.903275,11.456913699652329,12.67690990535715
9630,44787285166.56645,11.456214312024953,12.676682960718447
9631,44790257737.229614,11.455514858772807,12.676456035204152
9632,44793230307.892784,11.454815339895887,12.676229128811388
9633,44796202878.555954,11.454115755394199,12.676002241537292
9634,44799175449.219124,11.453416105267737,12.675775373378967
9635,44802148019.88229,11.452716389516503,12.675548524333532
9636,44805120590.54546,11.4520166081405,12.675321694398118
9637,44808093161.20863,11.451316761139726,12.675094883569853
9638,44811065731.871796,11.45061684851418,12.674868091845854
9639,44814038302.53497,11.449916870263863,12.674641319223227
9640,44817010873.198135,11.449216826388776,12.674414565699127
9641,44819983443.86131,11.448516716888914,12.674187831270672
9642,44822956014.524475,11.447816541764285,12.67396111593496
9643,44825928585.18765,11.44711630101488,12.673734419689154
9644,44828901155.850815,11.44641599464071,12.673507742530358
9645,44831873726.513985,11.445715622641766,12.673281084455702
9646,44834846297.177155,11.44501518501805,12.673054445462315
9647,44837818867.840324,11.444314681769566,12.672827825547344
9648,44840791438.503494,11.443614112896306,12.672601224707892
9649,44843764009.166664,11.442913478398276,12.672374642941104
9650,44846736579.829834,11.442212778275476,12.6721480802441
9651,44849709150.493,11.441512012527909,12.67192153661402
9652,44852681721.15617,11.440811181155564,12.671695012048
9653,44855654291.819336,11.44011028415845,12.67146850654315
9654,44858626862.48251,11.439409321536564,12.671242020096635
9655,44861599433.145676,11.43870829328991,12.671015552705567
9656,44864572003.808846,11.438007199418482,12.670789104367083
9657,44867544574.472015,11.437306039922284,12.670562675078324
9658,44870517145.135185,11.436604814801315,12.670336264836424
9659,44873489715.798355,11.435903524055574,12.670109873638516
9660,44876462286.461525,11.435202167685063,12.66988350148174
9661,44879434857.124695,11.43450074568978,12.66965714836323
9662,44882407427.78786,11.433799258069726,12.669430814280126
9663,44885379998.451035,11.433097704824899,12.669204499229558
9664,44888352569.1142,11.432396085955304,12.66897820320868
9665,44891325139.777374,11.431694401460934,12.668751926214624
9666,44894297710.44054,11.430992651341798,12.668525668244536
9667,44897270281.103714,11.430290835597887,12.66829942929555
9668,44900242851.76688,11.429588954229207,12.668073209364815
9669,44903215422.430046,11.428887007235755,12.66784700844947
9670,44906187993.093216,11.42818499461753,12.66762082654665
9671,44909160563.756386,11.427482916374537,12.667394663653507
9672,44912133134.419556,11.42678077250677,12.667168519767184
9673,44915105705.082726,11.426078563014233,12.666942394884831
9674,44918078275.745895,11.425376287896924,12.666716289003586
9675,44921050846.40906,11.424673947154847,12.666490202120587
9676,44924023417.072235,11.423971540787994,12.666264134233002
9677,44926995987.7354,11.423269068796372,12.666038085337961
9678,44929968558.398575,11.422566531179978,12.66581205543263
9679,44932941129.06174,11.421863927938816,12.66558604451413
9680,44935913699.724915,11.421161259072878,12.665360052579631
9681,44938886270.38808,11.420458524582173,12.665134079626283
9682,44941858841.05125,11.419755724466697,12.664908125651234
9683,44944831411.71442,11.419052858726447,12.664682190651627
9684,44947803982.37759,11.418349927361426,12.664456274624612
9685,44950776553.04076,11.417646930371635,12.664230377567353
9686,44953749123.703926,11.416943867757073,12.664004499476997
9687,44956721694.367096,11.41624073951774,12.6637786403507
9688,44959694265.03026,11.415537545653637,12.663552800185611
9689,44962666835.693436,11.414834286164758,12.66332697897889
9690,44965639406.3566,11.414130961051114,12.663101176727684
9691,44968611977.019775,11.413427570312692,12.662875393429161
9692,44971584547.68294,11.412724113949505,12.662649629080477
9693,44974557118.34611,11.412020591961545,12.662423883678775
9694,44977529689.00928,11.411317004348813,12.662198157221225
9695,44980502259.67245,11.410613351111309,12.661972449704981
9696,44983474830.33562,11.409909632249036,12.6617467611272
9697,44986447400.99879,11.409205847761989,12.661521091485055
9698,44989419971.66196,11.408501997650173,12.661295440775689
9699,44992392542.32512,11.407798081913587,12.661069808996265
9700,44995365112.9883,11.407094100552225,12.660844196143943
9701,44998337683.65146,11.406390053566097,12.660618602215907
9702,45001310254.31464,11.405685940955195,12.660393027209292
9703,45004282824.9778,11.404981762719524,12.660167471121285
9704,45007255395.640976,11.404277518859079,12.65994193394903
9705,45010227966.30414,11.403573209373864,12.659716415689696
9706,45013200536.96731,11.40286883426388,12.659490916340458
9707,45016173107.63048,11.402164393529123,12.659265435898474
9708,45019145678.29365,11.401459887169594,12.659039974360914
9709,45022118248.95682,11.400755315185295,12.658814531724937
9710,45025090819.61999,11.400050677576225,12.65858910798771
9711,45028063390.28316,11.399345974342381,12.658363703146422
9712,45031035960.94632,11.39864120548377,12.658138317198222
9713,45034008531.6095,11.397936371000384,12.657912950140275
9714,45036981102.27266,11.39723147089223,12.657687601969778
9715,45039953672.93584,11.3965265051593,12.657462272683874
9716,45042926243.599,11.395821473801606,12.657236962279745
9717,45045898814.26217,11.395116376819137,12.657011670754567
9718,45048871384.92534,11.394411214211896,12.656786398105496
9719,45051843955.58851,11.393705985979885,12.656561144329729
9720,45054816526.25168,11.393000692123103,12.656335909424417
9721,45057789096.91485,11.392295332641549,12.656110693386749
9722,45060761667.57802,11.391589907535224,12.655885496213894
9723,45063734238.24118,11.39088441680413,12.655660317903044
