,x_fit,Es_fit_ppf,y_utility
4502,30089019020.36972,14.519918371551487,14.522367733042001
4503,30092039019.80665,14.519549217069626,14.521974610967455
4504,30095059019.24357,14.519179994081188,14.521581538984421
4505,30098079018.680496,14.518810702586174,14.521188517081502
4506,30101099018.117416,14.518441342584582,14.520795545247282
4507,30104119017.554344,14.518071914076412,14.520402623470353
4508,30107139016.991264,14.517702417061667,14.520009751739346
4509,30110159016.428192,14.517332851540342,14.519616930042854
4510,30113179015.865112,14.51696321751244,14.519224158369468
4511,30116199015.30204,14.516593514977961,14.518831436707828
4512,30119219014.73896,14.516223743936905,14.51843876504655
4513,30122239014.175884,14.515853904389273,14.51804614337423
4514,30125259013.61281,14.515483996335062,14.51765357167952
4515,30128279013.049732,14.515114019774275,14.517261049951044
4516,30131299012.486656,14.514743974706908,14.516868578177435
4517,30134319011.92358,14.514373861132967,14.51647615634731
4518,30137339011.360504,14.514003679052447,14.516083784449336
4519,30140359010.79743,14.51363342846535,14.515691462472137
4520,30143379010.234352,14.513263109371676,14.515299190404383
4521,30146399009.671276,14.512892721771424,14.514906968234706
4522,30149419009.1082,14.512522265664597,14.514514795951754
4523,30152439008.54512,14.51215174105119,14.514122673544213
4524,30155459007.982048,14.511781147931206,14.51373060100074
4525,30158479007.41897,14.511410486304646,14.513338578309979
4526,30161499006.855896,14.511039756171508,14.512946605460606
4527,30164519006.292816,14.510668957531792,14.512554682441323
4528,30167539005.729744,14.5102980903855,14.512162809240772
4529,30170559005.166664,14.50992715473263,14.511770985847651
4530,30173579004.603592,14.509556150573182,14.511379212250636
4531,30176599004.040512,14.509185077907159,14.510987488438428
4532,30179619003.477436,14.508813936734557,14.510595814399718
4533,30182639002.91436,14.508442727055378,14.510204190123204
4534,30185659002.351284,14.508071448869622,14.50981261559756
4535,30188679001.788208,14.507700102177289,14.509421090811513
4536,30191699001.225132,14.507328686978378,14.509029615753764
4537,30194719000.662056,14.50695720327289,14.508638190413038
4538,30197739000.09898,14.506585651060824,14.508246814778012
4539,30200758999.535904,14.50621403034218,14.507855488837444
4540,30203778998.972828,14.505842341116962,14.50746421258004
4541,30206798998.40975,14.505470583385165,14.507072985994528
4542,30209818997.846672,14.50509875714679,14.506681809069622
4543,30212838997.2836,14.504726862401837,14.506290681794066
4544,30215858996.72052,14.504354899150309,14.50589960415661
4545,30218878996.157448,14.503982867392201,14.50550857614597
4546,30221898995.594368,14.503610767127519,14.505117597750912
4547,30224918995.031296,14.503238598356257,14.504726668960169
4548,30227938994.468216,14.502866361078418,14.50433578976248
4549,30230958993.905144,14.502494055294003,14.503944960146638
4550,30233978993.342064,14.502121681003011,14.503554180101371
4551,30236998992.778988,14.501749238205441,14.503163449615455
4552,30240018992.21591,14.501376726901292,14.50277276867764
4553,30243038991.652836,14.501004147090569,14.502382137276715
4554,30246058991.08976,14.500631498773267,14.501991555401442
4555,30249078990.526684,14.500258781949386,14.501601023040594
4556,30252098989.963608,14.49988599661893,14.501210540182965
4557,30255118989.40053,14.499513142781897,14.500820106817331
4558,30258138988.837456,14.499140220438285,14.500429722932473
4559,30261158988.27438,14.498767229588097,14.500039388517203
4560,30264178987.711304,14.49839417023133,14.499649103560301
4561,30267198987.148224,14.498021042367988,14.49925886805056
4562,30270218986.58515,14.497647845998067,14.498868681976795
4563,30273238986.02207,14.49727458112157,14.498478545327812
4564,30276258985.459,14.496901247738494,14.49808845809242
4565,30279278984.89592,14.496527845848842,14.49769842025942
4566,30282298984.332848,14.496154375452612,14.497308431817634
4567,30285318983.769768,14.495780836549807,14.496918492755889
4568,30288338983.206696,14.495407229140422,14.49652860306302
4569,30291358982.643616,14.495033553224461,14.496138762727837
4570,30294378982.080544,14.494659808801922,14.495748971739179
4571,30297398981.517464,14.494285995872806,14.495359230085866
4572,30300418980.954388,14.493912114437112,14.494969537756754
4573,30303438980.39131,14.493538164494844,14.49457989474069
4574,30306458979.828236,14.493164146045995,14.494190301026508
4575,30309478979.26516,14.49279005909057,14.49380075660306
4576,30312498978.702084,14.492415903628567,14.493411261459215
4577,30315518978.139008,14.492041679659987,14.493021815583802
4578,30318538977.57593,14.49166738718483,14.492632418965703
4579,30321558977.012856,14.491293026203095,14.492243071593773
4580,30324578976.449776,14.490918596714785,14.491853773456882
4581,30327598975.886703,14.490544098719896,14.4914645245439
4582,30330618975.323624,14.490169532218431,14.49107532484371
4583,30333638974.76055,14.489794897210386,14.490686174345184
4584,30336658974.19747,14.489420193695766,14.490297073037203
4585,30339678973.6344,14.489045421674568,14.489908020908652
4586,30342698973.07132,14.488670581146792,14.489519017948442
4587,30345718972.508247,14.48829567211244,14.489130064145431
4588,30348738971.945168,14.48792069457151,14.488741159488534
4589,30351758971.382095,14.487545648524002,14.488352303966664
4590,30354778970.819016,14.487170533969918,14.487963497568703
4591,30357798970.25594,14.486795350909256,14.487574740283584
4592,30360818969.692863,14.486420099342018,14.487186032100192
4593,30363838969.129787,14.486044779268202,14.486797373007454
4594,30366858968.56671,14.485669390687807,14.48640876299428
4595,30369878968.003635,14.485293933600836,14.486020202049597
4596,30372898967.44056,14.484918408007289,14.485631690162345
4597,30375918966.877483,14.484542813907163,14.48524322732145
4598,30378938966.314407,14.484167151300461,14.484854813515824
4599,30381958965.75133,14.483791420187181,14.484466448734414
4600,30384978965.188255,14.483415620567323,14.48407813296617
4601,30387998964.625175,14.483039752440888,14.48368986620002
4602,30391018964.062103,14.482663815807877,14.483301648424927
4603,30394038963.499023,14.482287810668288,14.482913479629838
4604,30397058962.93595,14.48191173702212,14.482525359803686
4605,30400078962.37287,14.481535594869378,14.482137288935473
4606,30403098961.8098,14.481159384210056,14.481749267014123
4607,30406118961.24672,14.480783105044159,14.48136129402862
4608,30409138960.683647,14.480406757371682,14.480973369967916
4609,30412158960.120567,14.480030341192629,14.480585494821
4610,30415178959.55749,14.479653856507,14.480197668576844
4611,30418198958.994415,14.479277303314792,14.47980989122442
4612,30421218958.43134,14.478900681616008,14.47942216275272
4613,30424238957.868263,14.478523991410645,14.479034483150736
4614,30427258957.305187,14.478147232698706,14.478646852407433
4615,30430278956.74211,14.47777040548019,14.478259270511833
4616,30433298956.179035,14.477393509755094,14.477871737452922
4617,30436318955.61596,14.477016545523425,14.477484253219703
4618,30439338955.052883,14.476639512785175,14.477096817801185
4619,30442358954.489807,14.476262411540349,14.476709431186348
4620,30445378953.926727,14.475885241788946,14.476322093364256
4621,30448398953.363655,14.475508003530965,14.475934804323877
4622,30451418952.800575,14.475130696766408,14.475547564054246
4623,30454438952.237503,14.474753321495273,14.475160372544398
4624,30457458951.674423,14.474375877717563,14.47477322978334
4625,30460478951.11135,14.473998365433271,14.474386135760108
4626,30463498950.54827,14.473620784642405,14.473999090463742
4627,30466518949.9852,14.473243135344962,14.473612093883279
4628,30469538949.42212,14.47286541754094,14.473225146007739
4629,30472558948.859043,14.47248763123034,14.472838246826186
4630,30475578948.295967,14.472109776413165,14.47245139632767
4631,30478598947.73289,14.471731853089413,14.472064594501232
4632,30481618947.169815,14.47135386125908,14.471677841335932
4633,30484638946.60674,14.470975800922172,14.471291136820817
4634,30487658946.043663,14.47059767207869,14.47090448094496
4635,30490678945.480587,14.470219474728626,14.470517873697414
4636,30493698944.91751,14.469841208871987,14.470131315067267
4637,30496718944.354435,14.46946287450877,14.469744805043565
4638,30499738943.79136,14.469084471638974,14.469358343615408
4639,30502758943.22828,14.468706000262603,14.468971930771877
4640,30505778942.665207,14.468327460379655,14.468585566502027
4641,30508798942.102127,14.467948851990128,14.468199250794958
4642,30511818941.539055,14.467570175094025,14.467812983639778
4643,30514838940.975975,14.467191429691344,14.467426765025552
4644,30517858940.412903,14.466812615782086,14.467040594941396
4645,30520878939.849823,14.466433733366252,14.4666544733764
4646,30523898939.28675,14.466054782443837,14.466268400319686
4647,30526918938.72367,14.465675763014849,14.46588237576034
